inst	noh	mks	cst
ACAD	27.6275	143.8	85101.9401
ACAD	34.9352	136.5	85878.4858
ACAD	6.2156	165.2	82930.5781
ACAD	35.9232	135.5	86022.0266
ACAD	17.1362	154.3	84045.5669
ACAD	12.7821	158.7	83572.2692
ACAD	45.4489	126.0	87064.6448
ACAD	8.3145	163.1	83140.2117
ACAD	36.8363	134.6	86102.3847
ACAD	47.3273	124.1	87280.0756
ACAD	33.3216	138.1	85710.158
ACAD	10.9378	160.5	83399.9084
ACAD	7.5154	163.9	83058.7309
ACAD	4.6191	166.8	82774.5496
ACAD	31.8282	139.6	85576.2222
ACAD	18.6514	152.8	84209.2947
ACAD	38.0162	133.4	86180.13
ACAD	39.435	132.0	86357.8232
ACAD	49.1438	122.3	87503.2697
ACAD	13.2136	158.2	83634.1969
ACAD	5.1533	166.3	82825.8758
ACAD	7.9094	163.5	83099.4174
ACAD	47.942	123.5	87355.0353
ACAD	9.4991	162.0	83245.7661
ACAD	23.3555	148.1	84632.351
ACAD	19.4848	152.0	84240.2347
ACAD	44.8179	126.6	87027.0034
ACAD	12.0235	159.4	83495.8184
ACAD	15.6564	155.8	83856.7216
ACAD	46.1416	125.3	87167.0014
ACAD	36.5243	134.9	86089.2952
ACAD	38.5306	132.9	86269.7099
ACAD	50.4173	121.0	87657.8971
ACAD	6.5277	164.9	82954.2663
ACAD	27.4827	144.0	85040.1781
ACAD	8.2142	163.2	83145.0624
ACAD	29.4443	142.0	85198.7274
ACAD	13.6279	157.8	83656.4044
ACAD	8.8648	162.6	83198.607
ACAD	48.8333	122.6	87468.639
ACAD	15.6518	155.8	83869.4456
ACAD	44.4237	127.0	86981.0588
ACAD	12.4207	159.0	83526.8983
ACAD	9.355	162.1	83241.6109
ACAD	35.1031	136.4	85895.9996
ACAD	37.6379	133.8	86200.3411
ACAD	25.8126	145.6	84936.5191
ACAD	49.7172	121.7	87574.0149
ACAD	31.1365	140.3	85459.1745
ACAD	43.721	127.7	86887.6086
ACAD	22.0767	149.4	84509.8167
ACAD	40.9426	130.5	86564.2759
ACAD	27.9365	143.5	85091.9289
ACAD	33.6754	137.8	85697.1809
ACAD	32.3506	139.1	85556.3537
ACAD	42.118	129.3	86714.8796
ACAD	40.4042	131.0	86487.4632
ACAD	21.6714	149.8	84437.6528
ACAD	23.0581	148.4	84584.0462
ACAD	43.2124	128.2	86848.0039
ACAD	39.213	132.2	86373.719
ACAD	50.3483	121.1	87650.9221
ACAD	20.7309	150.7	84425.8591
ACAD	30.6117	140.8	85405.6601
ACAD	11.4126	160.0	83448.9453
ACAD	21.5922	149.9	84445.2833
ACAD	44.5192	126.9	86989.1599
ACAD	45.1215	126.3	87040.9854
ACAD	31.1714	140.3	85454.7667
ACAD	46.1316	125.3	87171.124
ACAD	28.6521	142.8	85218.5269
ACAD	46.7932	124.7	87224.1315
ACAD	40.1137	131.3	86499.6417
ACAD	29.2828	142.2	85208.6433
ACAD	19.7255	151.7	84293.2333
ACAD	12.9758	158.5	83610.7981
ACAD	23.7245	147.7	84720.7295
ACAD	45.862	125.6	87114.9159
ACAD	47.0134	124.4	87245.5363
ACAD	12.228	159.2	83532.0953
ACAD	34.5233	136.9	85810.917
ACAD	43.2232	128.2	86829.1107
ACAD	11.742	159.7	83475.889
ACAD	41.7164	129.7	86697.2937
ACAD	51.2127	120.2	87764.7817
ACAD	1.92	169.5	82515.022
ACAD	26.3454	145.1	84949.5492
ACAD	33.4201	138.0	85685.8757
ACAD	10.0705	161.4	83306.2283
ACAD	23.5119	147.9	84616.0244
ACAD	46.2121	125.2	87170.8921
ACAD	2.2907	169.2	82547.1455
ACAD	16.9182	154.5	84026.7016
ACAD	10.4834	161.0	83348.5404
ACAD	24.4069	147.1	84722.2066
ACAD	36.3515	135.1	86024.8751
ACAD	39.5699	131.9	86375.5609
ACAD	7.6561	163.8	83070.967
ACAD	47.63	123.8	87347.6434
ACAD	42.5156	128.9	86706.7204
ACAD	18.8078	152.6	84198.1114
ACAD	29.5133	141.9	85256.4339
ACAD	17.6757	153.8	84060.8217
ACAD	30.2669	141.2	85303.5676
ACAD	14.0156	157.4	83703.0754
ACAD	34.7579	136.7	85831.1615
ACAD	15.3469	156.1	83872.0736
ACAD	18.3351	153.1	84115.2446
ACAD	9.0139	162.4	83210.4751
ACAD	16.2173	155.2	83927.1709
ACAD	46.2693	125.2	87151.768
ACAD	44.0436	127.4	86923.1799
ACAD	38.1237	133.3	86238.7239
ACAD	11.2178	160.2	83448.0142
ACAD	20.9621	150.5	84375.7377
ACAD	3.4224	168.0	82661.8027
ACAD	34.3461	137.1	85837.4195
ACAD	21.6596	149.8	84470.9059
ACAD	19.9342	151.5	84325.8384
ACAD	29.112	142.3	85323.7759
ACAD	31.859	139.6	85489.9464
ACAD	45.3738	126.1	87067.8548
ACAD	18.4231	153.0	84163.927
ACAD	17.7297	153.7	84053.1052
ACAD	40.6205	130.8	86562.03
ACAD	12.7193	158.7	83597.8515
ACAD	18.2558	153.2	84137.9905
ACAD	9.1203	162.3	83236.2359
ACAD	39.7379	131.7	86413.8099
ACAD	33.9184	137.5	85825.4376
ACAD	18.2154	153.2	84146.5254
ACAD	44.8197	126.6	87007.1705
ACAD	48.82	122.6	87470.0307
ACAD	48.2378	123.2	87403.387
ACAD	41.7212	129.7	86661.9804
ACAD	7.8871	163.6	83086.7977
ACAD	26.0118	145.4	84903.6251
ACAD	21.4701	150.0	84435.9207
ACAD	35.4154	136.0	85948.2367
ACAD	29.0165	142.4	85232.5124
ACAD	9.5228	161.9	83267.4518
ACAD	8.9353	162.5	83203.6009
ACAD	24.5569	146.9	84768.7565
ACAD	30.5925	140.9	85330.858
ACAD	10.626	160.8	83378.3903
ACAD	16.7349	154.7	83965.1478
ACAD	46.3141	125.1	87171.8997
ACAD	2.833	168.6	82600.5864
ACAD	20.9418	150.5	84429.0828
ACAD	3.3251	168.1	82650.4188
ACAD	17.5536	153.9	84065.1198
ACAD	10.5172	160.9	83352.2322
ACAD	27.7265	143.7	85092.0997
ACAD	4.7205	166.7	82782.2532
ACAD	32.328	139.1	85634.5653
ACAD	18.9086	152.5	84199.7562
ACAD	31.7137	139.7	85490.5632
ACAD	38.9236	132.5	86348.7632
ACAD	9.7245	161.7	83278.1547
ACAD	19.822	151.6	84312.2356
ACAD	38.2886	133.2	86220.2778
ACAD	27.4625	144.0	85068.5284
ACAD	28.6649	142.8	85177.596
ACAD	36.9005	134.6	86027.5008
ACAD	4.4212	167.0	82754.1067
ACAD	46.3322	125.1	87167.1892
ACAD	10.6418	160.8	83377.944
ACAD	39.4143	132.0	86403.3159
ACAD	36.6369	134.8	86077.1557
ACAD	45.514	125.9	87105.3912
ACAD	41.1162	130.3	86562.8163
ACAD	9.7214	161.7	83300.6079
ACAD	5.5185	165.9	82861.9538
ACAD	6.8148	164.6	82991.4794
ACAD	48.3363	123.1	87416.2862
ACAD	22.3274	149.1	84528.0661
ACAD	47.4263	124.0	87307.3015
ACAD	13.3477	158.1	83651.4893
ACAD	22.0377	149.4	84539.9346
ACAD	35.4659	136.0	85904.9549
ACAD	34.4136	137.0	85740.5219
ACAD	19.9854	151.5	84319.8793
ACAD	33.4085	138.1	85665.333
ACAD	38.6189	132.8	86308.349
ACAD	24.1361	147.3	84726.4241
ACAD	27.7012	143.8	85046.2326
ACAD	27.0318	144.4	85048.1535
ACAD	30.8034	140.7	85391.5199
ACAD	28.9393	142.5	85137.8959
ACAD	17.5964	153.9	84052.2459
ACAD	23.4155	148.0	84609.2435
ACAD	37.4593	134.0	86154.502
ACAD	12.7762	158.7	83578.9331
ACAD	35.867	135.6	85932.4828
ACAD	7.7123	163.7	83085.9325
ACAD	51.6795	119.8	87813.8347
ACAD	46.4376	125.0	87189.8525
ACAD	33.2521	138.2	85647.079
ACAD	44.7169	126.7	87002.1801
ACAD	34.3409	137.1	85870.8077
ACAD	51.1137	120.3	87744.4088
ACAD	37.0089	134.4	86099.1058
ACAD	44.1111	127.3	86928.8576
ACAD	35.8228	135.6	85943.6239
ACAD	9.8759	161.6	83287.4727
ACAD	7.224	164.2	83030.2112
ACAD	28.4554	143.0	85199.2153
ACAD	25.2993	146.2	84800.9821
ACAD	32.3714	139.1	85534.9774
ACAD	3.012	168.4	82625.7741
ACAD	25.7926	145.7	84852.8597
ACAD	28.8508	142.6	85224.673
ACAD	15.0198	156.4	83838.2606
ACAD	30.3987	141.1	85328.6584
ACAD	16.8143	154.6	84012.3678
ACAD	3.4257	168.0	82657.4488
ACAD	39.5185	131.9	86452.4482
ACAD	46.5643	124.9	87209.8598
ACAD	6.026	165.4	82913.9883
ACAD	44.6135	126.8	86992.5484
ACAD	49.0181	122.4	87492.4856
ACAD	11.5247	159.9	83466.2136
ACAD	26.9473	144.5	84950.4048
ACAD	32.023	139.4	85528.3601
ACAD	37.5309	133.9	86235.4485
ACAD	25.0657	146.4	84781.1736
ACAD	15.4494	156.0	83893.3047
ACAD	47.4146	124.0	87308.541
ACAD	26.2694	145.2	84891.5912
ACAD	44.317	127.1	86946.7412
ACAD	15.9199	155.5	83911.1944
ACAD	42.8201	128.6	86796.0835
ACAD	36.0389	135.4	85977.0758
ACAD	5.412	166.0	82856.437
ACAD	36.9219	134.5	86079.3357
ACAD	42.1335	129.3	86682.5079
ACAD	22.6455	148.8	84570.9909
ACAD	24.6365	146.8	84730.1875
ACAD	14.2243	157.2	83762.3762
ACAD	4.5144	166.9	82763.1991
ACAD	3.5541	167.9	82667.1545
ACAD	22.7117	148.7	84583.9248
ACAD	24.4784	147.0	84804.9103
ACAD	29.5425	141.9	85226.5792
ACAD	40.8666	130.6	86537.7961
ACAD	14.2518	157.2	83753.754
ACAD	46.6149	124.8	87241.6043
ACAD	49.5141	121.9	87561.1915
ACAD	6.7146	164.7	82981.4634
ACAD	22.5141	148.9	84546.5209
ACAD	38.1396	133.3	86219.5848
ACAD	9.3545	162.1	83242.2413
ACAD	31.0159	140.4	85446.1157
ACAD	43.3385	128.1	86822.5564
ACAD	46.1274	125.3	87173.7595
ACAD	41.8162	129.6	86651.0455
ACAD	25.7122	145.7	84945.9103
ACAD	16.459	155.0	83938.4821
ACAD	28.1311	143.3	85095.1862
ACAD	37.1139	134.3	86134.73
ACAD	43.7663	127.7	86850.8872
ACAD	31.9057	139.6	85488.3205
ACAD	25.9253	145.5	84898.2957
ACAD	46.1461	125.3	87154.2644
ACAD	2.3994	169.1	82558.8741
ACAD	50.7501	120.7	87700.0459
ACAD	3.0247	168.4	82616.3281
ACAD	34.5855	136.9	85801.8841
ACAD	30.8131	140.6	85423.0144
ACAD	38.95	132.5	86301.6832
ACAD	49.1223	122.3	87504.7638
ACAD	25.4175	146.0	84860.7713
ACAD	32.4125	139.0	85651.6159
ACAD	47.216	124.2	87302.7254
ACAD	29.0513	142.4	85219.3401
ACAD	46.622	124.8	87217.9372
ACAD	6.5145	164.9	82958.3695
ACAD	30.232	141.2	85346.3091
ACAD	5.9163	165.5	82898.7969
ACAD	40.7284	130.7	86534.9769
ACAD	42.8226	128.6	86767.8241
ACAD	22.8402	148.6	84577.2863
ACAD	38.2563	133.2	86238.1532
ACAD	37.3489	134.1	86119.8726
ACAD	7.491	164.0	83049.4778
ACAD	45.0238	126.4	87030.0564
ACAD	35.1198	136.3	85901.9218
ACAD	18.3488	153.1	84115.1492
ACAD	6.8422	164.6	82983.4541
ACAD	46.4632	125.0	87181.5728
ACAD	10.5006	161.0	83337.8145
ACAD	45.5387	125.9	87082.1307
ACAD	51.1376	120.3	87739.9431
ACAD	14.811	156.6	83795.0878
ACAD	28.8881	142.6	85182.804
ACAD	47.9406	123.5	87360.4062
ACAD	40.2105	131.3	86419.2407
ACAD	4.1323	167.3	82724.934
ACAD	5.3215	166.1	82850.1502
ACAD	46.4124	125.0	87207.3084
ACAD	21.4204	150.0	84476.5423
ACAD	45.267	126.2	87036.9677
ACAD	39.5955	131.9	86375.4192
ACAD	18.6357	152.8	84238.68
ACAD	3.5123	167.9	82667.2886
ACAD	48.4569	123.0	87413.7227
ACAD	5.8492	165.6	82893.6748
ACAD	20.3399	151.1	84338.7143
ACAD	9.3279	162.1	83264.6189
ACAD	11.3217	160.1	83423.9131
ACAD	49.412	122.0	87534.6175
ACAD	42.3181	129.1	86727.9105
ACAD	26.1133	145.3	84895.3627
ACAD	43.6209	127.8	86867.5088
ACAD	32.5393	138.9	85649.7328
ACAD	27.6128	143.8	85135.8481
ACAD	26.6639	144.8	84964.2694
ACAD	7.2119	164.2	83031.1627
ACAD	20.7397	150.7	84358.2664
ACAD	41.2786	130.2	86583.245
ACAD	4.224	167.2	82739.9211
ACAD	37.7172	133.7	86228.1964
ACAD	41.6525	129.8	86590.6746
ACAD	14.5611	156.9	83770.3899
ACAD	8.1249	163.3	83115.3234
ACAD	49.5237	121.9	87560.4784
ACAD	5.2129	166.2	82843.3553
ACAD	32.1222	139.3	85577.9751
ACAD	34.8135	136.6	85894.5433
ACAD	36.8646	134.6	86039.0331
ACAD	17.9194	153.5	84105.3177
ACAD	24.0196	147.4	84724.5939
ACAD	11.5395	159.9	83446.9072
ACAD	47.5202	123.9	87333.6266
ACAD	37.2232	134.2	86114.8328
ACAD	10.2195	161.2	83341.9238
ACAD	27.8678	143.6	85074.3274
ACAD	14.6741	156.8	83758.0206
ACAD	37.3178	134.1	86199.5809
ACAD	25.733	145.7	84858.7766
ACAD	27.5315	143.9	85025.0179
ACAD	24.9558	146.5	84780.4274
ACAD	50.5137	120.9	87670.9925
ACAD	4.0504	167.4	82717.4835
ACAD	43.7376	127.7	86886.7731
ACAD	43.0119	128.4	86809.7387
ACAD	5.6549	165.8	82873.4532
ACAD	8.7156	162.7	83196.4954
ACAD	39.2545	132.2	86319.3693
ACAD	16.0812	155.4	83889.3164
ACAD	35.6185	135.8	86015.5552
ACAD	29.33	142.1	85268.7296
ACAD	28.462	143.0	85193.3444
ACAD	32.3331	139.1	85631.2032
ACAD	36.392	135.1	86015.1804
ACAD	33.0199	138.4	85739.6194
ACAD	36.0408	135.4	85938.9391
ACAD	26.8368	144.6	84934.2133
ACAD	14.4814	157.0	83722.0099
ACAD	49.3199	122.1	87528.5508
ACAD	44.2199	127.2	86921.33
ACAD	12.6562	158.8	83558.5328
ACAD	45.918	125.5	87137.6466
ACAD	3.8245	167.6	82697.2042
ACAD	42.1505	129.3	86670.1344
ACAD	11.5257	159.9	83464.8389
ACAD	8.7484	162.7	83183.5054
ACAD	29.2551	142.2	85209.3215
ACAD	46.4175	125.0	87194.2341
ACAD	9.9467	161.5	83307.0515
ACAD	29.6128	141.8	85256.5416
ACAD	47.5078	124.0	87307.2296
ACAD	31.2419	140.2	85427.594
ACAD	5.7144	165.7	82899.2837
ACAD	31.7487	139.7	85469.4788
ACAD	44.647	126.8	86990.0493
ACAD	20.3245	151.1	84349.8811
ACAD	14.3252	157.1	83734.274
ACAD	36.544	134.9	85987.9589
ACAD	37.7257	133.7	86195.5997
ACAD	17.7263	153.7	84076.7637
ACAD	21.5473	149.9	84492.216
ACAD	34.7416	136.7	85885.5968
ACAD	35.3225	136.1	85911.7097
ACAD	14.9297	156.5	83791.092
ACAD	32.6146	138.8	85630.834
ACAD	50.3778	121.1	87646.2721
ACAD	2.222	169.2	82547.4286
ACAD	49.0186	122.4	87487.082
ACAD	3.0221	168.4	82618.9993
ACAD	30.3745	141.1	85329.4554
ACAD	45.1258	126.3	87037.0629
ACAD	33.9203	137.5	85801.6726
ACAD	44.5283	126.9	86974.2909
ACAD	46.1007	125.4	87139.6958
ACAD	4.4143	167.0	82758.0583
ACAD	45.6127	125.8	87092.3573
ACAD	24.8433	146.6	84786.5315
ACAD	47.1553	124.3	87265.7189
ACAD	47.5548	123.9	87307.3248
ACAD	12.285	159.2	83531.1386
ACAD	15.8409	155.6	83872.0477
ACAD	19.6259	151.8	84264.921
ACAD	23.913	147.5	84752.6482
ACAD	30.9271	140.5	85412.4695
ACAD	27.3272	144.1	85010.3368
ACAD	44.118	127.3	86926.7086
ACAD	35.5206	135.9	85920.3364
ACAD	37.1334	134.3	86061.5374
ACAD	7.1214	164.3	83015.1245
ACAD	29.7262	141.7	85255.985
ACAD	40.7159	130.7	86544.2072
ACAD	19.2231	152.2	84277.9222
ACAD	11.7105	159.7	83486.1566
ACAD	16.6608	154.8	83948.5703
ACAD	5.7465	165.7	82883.6166
ACAD	28.2116	143.2	85127.0382
ACAD	42.7111	128.8	86741.5985
ACAD	14.6678	156.8	83762.4465
ACAD	30.8453	140.6	85393.7153
ACAD	21.921	149.5	84514.0891
ACAD	33.2807	138.2	85604.0924
ACAD	4.9216	166.5	82805.1787
ACAD	38.5143	132.9	86299.1259
ACAD	43.8076	127.6	86876.0953
ACAD	2.623	168.8	82582.5009
ACAD	30.7264	140.7	85458.5328
ACAD	40.738	130.7	86505.0711
ACAD	28.9219	142.5	85278.5313
ACAD	5.8185	165.6	82905.9187
ACAD	50.2316	121.2	87637.3211
ACAD	17.4132	154.0	84078.5356
ACAD	27.7699	143.7	85073.2266
ACAD	34.0163	137.4	85740.2785
ACAD	23.9298	147.5	84736.5646
ACAD	19.1362	152.3	84240.5787
ACAD	9.7175	161.7	83307.5176
ACAD	12.6475	158.8	83570.6991
ACAD	33.7661	137.7	85717.9947
ACAD	17.1412	154.3	84028.0439
ACAD	8.4192	163.0	83142.0178
ACAD	13.5831	157.9	83675.4169
ACAD	20.8868	150.6	84372.9301
ACAD	36.4143	135.0	86066.5925
ACAD	47.224	124.2	87294.455
ACAD	40.4856	131.0	86482.0463
ACAD	4.8108	166.6	82792.5059
ACAD	21.8286	149.6	84471.9237
ACAD	7.0244	164.4	83012.2673
ACAD	5.3211	166.1	82855.9172
ACAD	48.2219	123.2	87406.9075
ACAD	48.0243	123.4	87372.9316
ACAD	43.4682	128.0	86811.0815
ACAD	28.6627	142.8	85186.9754
ACAD	46.5814	124.9	87204.8743
ACAD	6.6571	164.8	82974.0477
ACAD	32.8498	138.6	85585.8417
ACAD	25.5505	145.9	84856.0949
ACAD	29.0119	142.4	85270.2697
ACAD	6.0357	165.4	82910.2488
ACAD	30.1112	141.3	85365.5615
ACAD	10.2612	161.2	83318.2106
ACAD	34.1266	137.3	85743.6968
ACAD	39.6865	131.8	86379.213
ACAD	28.1182	143.3	85139.6795
ACAD	6.1131	165.3	82919.9189
ACAD	17.3338	154.1	84045.9272
ACAD	42.9826	128.5	86771.8937
ACAD	11.9822	159.5	83494.7512
ACAD	36.6202	134.8	86114.6818
ACAD	14.9205	156.5	83802.0576
ACAD	16.4458	155.0	83961.9652
ACAD	34.6105	136.8	85863.3176
ACAD	34.8519	136.6	85829.044
ACAD	51.0359	120.4	87733.3159
ACAD	3.2242	168.2	82644.8108
ACAD	7.6169	163.8	83081.9876
ACAD	16.8268	154.6	83971.2005
ACAD	9.2096	162.2	83225.6407
ACAD	45.543	125.9	87077.869
ACAD	10.6466	160.8	83373.1476
ACAD	8.7169	162.7	83183.6441
ACAD	42.2185	129.2	86718.9127
ACAD	27.8378	143.6	85112.7642
ACAD	48.516	122.9	87432.4626
ACAD	50.614	120.8	87682.6603
ACAD	16.2437	155.2	83920.7604
ACAD	38.2293	133.2	86272.1302
ACAD	11.0281	160.4	83420.3506
ACAD	20.9309	150.5	84436.8332
ACAD	28.6626	142.8	85211.343
ACAD	37.5345	133.9	86145.5187
ACAD	40.1167	131.3	86454.9905
ACAD	14.7275	156.7	83771.1422
ACAD	34.374	137.1	85752.1342
ACAD	23.2562	148.2	84608.4442
ACAD	30.1194	141.3	85338.9277
ACAD	24.8365	146.6	84794.8
ACAD	25.3354	146.1	84817.4123
ACAD	25.6267	145.8	84870.5323
ACAD	15.1304	156.3	83787.5925
ACAD	23.9511	147.5	84653.5147
ACAD	18.5589	152.9	84133.6724
ACAD	6.9274	164.5	83010.9102
ACAD	25.0614	146.4	84783.7744
ACAD	46.2139	125.2	87163.3657
ACAD	49.6158	121.8	87562.2799
ACAD	50.3554	121.1	87649.773
ACAD	32.3335	139.1	85563.4743
ACAD	29.1178	142.3	85242.8625
ACAD	10.6485	160.8	83363.6172
ACAD	22.6169	148.8	84594.5701
ACAD	45.0214	126.4	87048.1964
ACAD	18.6756	152.8	84180.5048
ACAD	24.0386	147.4	84677.5035
ACAD	31.5643	139.9	85528.8154
ACAD	32.8081	138.7	85613.3236
ACAD	3.6345	167.8	82683.1074
ACAD	44.3443	127.1	86932.9209
ACAD	36.8134	134.6	86108.2079
ACAD	27.1231	144.3	85003.7785
ACAD	33.3849	138.1	85697.0632
ACAD	4.1206	167.3	82733.6584
ACAD	43.921	127.5	86963.0785
ACAD	48.015	123.4	87394.4977
ACAD	37.9311	133.5	86165.552
ACAD	27.9407	143.5	85082.6767
ACAD	34.9294	136.5	85908.8919
ACAD	20.4325	151.0	84336.179
ACAD	47.8204	123.6	87359.603
ACAD	23.4148	148.0	84638.6221
ACAD	18.0179	153.4	84105.0329
OMET	17.2523	462.0	231768.6769
OMET	95.1576	384.1	239850.4882
OMET	76.5506	402.7	237673.447
OMET	105.9614	373.3	240814.0595
OMET	78.3461	400.9	237980.6608
OMET	84.9967	394.3	238613.8655
OMET	37.7233	441.6	233830.7507
OMET	22.3424	456.9	232261.8828
OMET	34.7428	444.5	233537.2038
OMET	35.9486	443.3	233637.7966
OMET	49.9974	429.3	235010.4988
OMET	84.3725	394.9	238454.0082
OMET	120.1536	359.1	242626.7139
OMET	73.1129	406.2	237483.213
OMET	135.628	343.7	244376.9961
OMET	129.4751	349.8	243661.2218
OMET	97.4851	381.8	239896.8477
OMET	20.2367	459.1	232051.2567
OMET	104.5937	374.7	240779.8734
OMET	90.7213	388.6	239139.3888
OMET	55.4178	423.9	235486.3029
OMET	101.012	378.3	240477.488
OMET	133.1633	346.1	244124.9326
OMET	135.0522	344.2	244294.2825
OMET	60.8726	418.4	236092.4399
OMET	87.8663	391.4	238882.4696
OMET	47.4015	431.9	234825.1546
OMET	67.9882	411.3	236911.9527
OMET	103.9522	375.3	240860.0802
OMET	92.442	386.8	239685.0411
OMET	31.7437	447.5	233230.0861
OMET	28.0534	451.2	232835.3717
OMET	70.0234	409.3	236960.0146
OMET	28.879	450.4	232935.4702
OMET	45.7709	433.5	234607.1006
OMET	87.4587	391.8	238797.8761
OMET	38.6254	440.7	233878.557
OMET	126.8484	352.4	243431.4431
OMET	114.7438	364.5	242047.3109
OMET	126.0433	353.2	243307.4662
OMET	107.5833	371.7	241203.4394
OMET	107.7074	371.6	241206.4634
OMET	59.9399	419.3	236013.5326
OMET	123.5664	355.7	242966.8024
OMET	74.2923	405.0	237400.5571
OMET	73.8015	405.5	237339.1878
OMET	21.9464	457.3	232230.4731
OMET	119.6439	359.6	242550.947
OMET	93.6903	385.6	239427.2825
OMET	101.8972	377.4	240435.8635
OMET	122.9694	356.3	242931.0404
OMET	85.9946	393.3	238643.1813
OMET	40.9147	438.4	234131.3489
OMET	20.7435	458.5	232109.4215
OMET	89.4464	389.8	239027.133
OMET	31.8026	447.5	233203.7922
OMET	49.1505	430.1	234888.558
OMET	89.844	389.4	239284.7864
OMET	130.5086	348.8	243770.2351
OMET	57.0588	422.2	235700.4883
OMET	100.5918	378.7	240285.3358
OMET	87.082	392.2	238848.4236
OMET	52.7602	426.5	235271.3701
OMET	10.091	469.2	231059.0494
OMET	10.9125	468.4	231151.125
OMET	98.6226	380.7	240094.6744
OMET	102.2746	377.0	240471.8963
OMET	99.8918	379.4	240197.2427
OMET	106.0477	373.2	240835.5136
OMET	35.6424	443.6	233624.9241
OMET	15.6062	463.7	231613.5735
OMET	79.2115	400.1	237959.7905
OMET	62.2028	417.1	236147.6282
OMET	77.5008	401.8	237804.8697
OMET	55.8034	423.5	235575.5189
OMET	66.0424	413.2	236675.3753
OMET	31.0443	448.2	233140.5129
OMET	125.2418	354.0	243084.9877
OMET	58.7961	420.5	235826.8993
OMET	130.1472	349.1	243768.7777
OMET	34.1624	445.1	233478.8017
OMET	107.1521	372.1	241027.4011
OMET	131.1444	348.1	243834.7856
OMET	14.136	465.2	231470.4832
OMET	29.8248	449.5	233027.5035
OMET	74.8441	404.4	237430.182
OMET	67.1624	412.1	236756.6327
OMET	68.3783	410.9	236851.4231
OMET	54.5422	424.7	235471.664
OMET	18.5471	460.7	231922.2564
OMET	13.5342	465.8	231403.0317
OMET	80.2421	399.0	238110.6093
OMET	111.8659	367.4	241617.3807
OMET	69.484	409.8	236990.2524
OMET	27.9496	451.3	232855.5722
OMET	68.0829	411.2	236845.9678
OMET	53.6679	425.6	235405.4551
OMET	84.0609	395.2	238490.2
OMET	57.2822	422.0	235664.4726
OMET	124.3343	355.0	243061.2716
OMET	135.5881	343.7	244395.381
OMET	115.3597	363.9	242133.7818
OMET	64.853	414.4	236401.7167
OMET	134.0581	345.2	244190.2343
OMET	51.8521	427.4	235117.5609
OMET	57.7476	421.5	235925.5217
OMET	134.3659	344.9	244215.8182
OMET	64.6479	414.6	236568.2834
OMET	117.071	362.2	242302.0874
OMET	122.6733	356.6	242930.4427
OMET	47.6304	431.7	234776.3468
OMET	75.97	403.3	237594.0767
OMET	103.7949	375.5	240611.0086
OMET	73.1324	406.2	237347.0514
OMET	32.2895	447.0	233261.2947
OMET	73.6619	405.6	237447.8251
OMET	114.1355	365.2	241868.2398
OMET	42.8616	436.4	234303.8922
OMET	86.3552	392.9	238571.7828
OMET	44.8307	434.5	234455.7076
OMET	100.4338	378.9	240175.7354
OMET	40.9551	438.3	234098.6022
OMET	72.2459	407.0	237215.3725
OMET	121.9476	357.3	242844.4704
OMET	120.4724	358.8	242706.4621
OMET	114.4611	364.8	242010.2368
OMET	118.763	360.5	242353.179
OMET	13.7374	465.6	231411.4501
OMET	119.2495	360.0	242514.3466
OMET	134.6546	344.6	244274.9522
OMET	14.302	465.0	231471.289
OMET	135.9347	343.4	244387.4598
OMET	118.0501	361.2	242390.6588
OMET	122.1514	357.1	242797.153
OMET	34.0974	445.2	233421.3229
OMET	72.5548	406.7	237264.1106
OMET	18.2169	461.1	231862.0939
OMET	123.1427	356.1	242911.3022
OMET	106.2464	373.0	241089.6616
OMET	41.9485	437.3	234281.6021
OMET	16.2535	463.0	231678.5611
OMET	24.4473	454.8	232493.0306
OMET	129.8868	349.4	243730.7736
OMET	23.8007	455.5	232407.931
OMET	45.4519	433.8	234585.0538
OMET	22.9471	456.3	232392.5413
OMET	68.443	410.8	236828.0659
OMET	108.5631	370.7	241175.2792
OMET	52.2234	427.1	235213.9624
OMET	21.2645	458.0	232174.5809
OMET	73.4441	405.8	237451.7548
OMET	57.6491	421.6	235811.2227
OMET	118.6423	360.6	242357.6562
OMET	124.3454	354.9	243093.3095
OMET	94.8506	384.4	239706.8202
OMET	94.0419	385.2	239619.3559
OMET	121.5867	357.7	242719.4921
OMET	16.9458	462.3	231774.2286
OMET	55.3883	423.9	235506.3903
OMET	113.444	365.8	241851.4495
OMET	77.1139	402.2	237890.2329
OMET	32.8737	446.4	233315.8758
OMET	25.1469	454.1	232541.6921
OMET	20.0739	459.2	232047.8358
OMET	127.8563	351.4	243480.3494
OMET	55.9803	423.3	235611.0795
OMET	31.1134	448.2	233130.4705
OMET	53.9546	425.3	235400.9205
OMET	40.3412	438.9	234113.7824
OMET	124.6037	354.7	243092.8973
OMET	32.1113	447.2	233260.2903
OMET	71.9656	407.3	237301.6978
OMET	59.0619	420.2	236185.0869
OMET	63.6781	415.6	236345.6651
OMET	107.4491	371.8	241097.9538
OMET	26.911	452.4	232727.3748
OMET	100.5457	378.7	240330.8904
OMET	96.8602	382.4	239860.5093
OMET	76.6599	402.6	237823.1695
OMET	131.4912	347.8	243892.0102
OMET	32.8771	446.4	233297.2499
OMET	96.5494	382.7	239839.191
OMET	105.4919	373.8	240892.2539
